title,price,frequency,bedrooms,bathrooms,area,location,url,price_clean,price_yearly_aed,bedrooms_clean,bathrooms_clean,area_clean,area_per_bedroom,bathrooms_per_bedroom,log_area,log_price,building,community,property_type_penthouse,property_type_townhouse,property_type_villa,building_grouped_Binghatti Corner,building_grouped_Binghatti Crest,building_grouped_Binghatti Heights,building_grouped_Binghatti House,building_grouped_Binghatti Phantom,building_grouped_Binghatti Phoenix,building_grouped_Binghatti Royale,"building_grouped_Bloom Heights 1, Bloom Heights",building_grouped_DAMAC Ghalia,building_grouped_Fortunato,building_grouped_Imperial Tower,building_grouped_Laya Residences,building_grouped_Other,building_grouped_Pearl House 2,building_grouped_Reef Residence,building_grouped_Rigel Apartments,building_grouped_Rose 10,building_grouped_SH Living 1,building_grouped_Sydney Villas,building_grouped_Westview Garden,district_JVC District 11,district_JVC District 12,district_JVC District 13,district_JVC District 14,district_JVC District 15,district_JVC District 16,district_JVC District 17,district_JVC District 18,district_Unknown
UNFURNISHED | MARINA VIEWS | VACANT,"115,000",yearly,2,2,982 sqft,"Binghatti Corner, JVC District 10, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13716562.html,115000,115000,2.0,2.0,982.0,491.0,1.0,6.890609120147166,11.652696102959753,Binghatti Corner,Jumeirah Village Circle (JVC),False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Large Luxury | Villa for Rent | Sydney Villas,"220,000",yearly,4,5,"5,031 sqft","Sydney Villas, JVC District 15, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13714703.html,220000,220000,4.0,5.0,5031.0,1257.75,1.25,8.523572798380277,12.301387370778713,Sydney Villas,Jumeirah Village Circle (JVC),False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
Spacious 4BR Home | Prime JVC District 10 | Family Living,"190,000",yearly,4,5,"1,833 sqft","JVC District 10, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13723201.html,190000,190000,4.0,5.0,1833.0,458.25,1.25,7.51425465281641,12.154784614286667,JVC District 10,Jumeirah Village Circle (JVC),False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Quality Living | Modern Layout | Bright Interiors,"95,000",yearly,1,2,773 sqft,"Harrington House, JVC District 14, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13733262.html,95000,95000,1.0,2.0,773.0,773.0,2.0,6.651571873589727,11.461642696843066,Harrington House,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Community View | Prime Location | Spacious Villa,"270,000",yearly,4,6,"2,983 sqft","Shamal Terraces, JVC District 14, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13715461.html,270000,270000,4.0,6.0,2983.0,745.75,1.5,8.001019961323651,12.506180941677357,Shamal Terraces,Jumeirah Village Circle (JVC),False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Community View | Prime Location | Spacious Villa,"200,000",yearly,4,6,"3,371 sqft","Sandoval Lane, JVC District 14, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13703816.html,200000,200000,4.0,6.0,3371.0,842.75,1.5,8.123261319121745,12.206077645517674,Sandoval Lane,Jumeirah Village Circle (JVC),False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Fully Furnished | High Floor | Multiple Cheques,"85,000",yearly,1,1,619 sqft,"Binghatti Crest, JVC District 13, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13710650.html,85000,85000,1.0,1.0,619.0,619.0,1.0,6.429719478039138,11.350418300109132,Binghatti Crest,Jumeirah Village Circle (JVC),False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Spacious 4BR + Maid Villa | Vacant | Prime JVC Location,"179,999",yearly,4,6,"1,632 sqft","Sydney Villas, JVC District 15, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13717199.html,179999,179999,4.0,6.0,1632.0,408.0,1.5,7.398174092970465,12.100712129872347,Sydney Villas,Jumeirah Village Circle (JVC),False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
Brand New | Fully Furnished | High Floor,"84,999",yearly,1,2,615 sqft,"The East Crest, JVC District 17, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13733352.html,84999,84999,1.0,2.0,615.0,615.0,2.0,6.423246963533519,11.350406535472453,The East Crest,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Spacious 4BR+Maid | Community View | Prime Location,"200,000",yearly,4,5,"2,336 sqft","Shamal Terraces, JVC District 14, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13704756.html,200000,200000,4.0,5.0,2336.0,584.0,1.25,7.756623334538858,12.206077645517674,Shamal Terraces,Jumeirah Village Circle (JVC),False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Fullu Upgraded | Spacious Size | Prime Location,"80,000",yearly,1,2,975 sqft,"Gardenia 1, Emirates Gardens, JVC District 12, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13692581.html,80000,80000,1.0,2.0,975.0,975.0,2.0,6.883462586413092,11.289794413577894,"Gardenia 1, Emirates Gardens",Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Ready to Move In | 6 Cheques,"75,000",yearly,1,2,615 sqft,"The East Crest, JVC District 17, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13714492.html,75000,75000,1.0,2.0,615.0,615.0,2.0,6.423246963533519,11.225256725762893,The East Crest,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Spacious One Bedroom | Open View | Well Maintained,"70,000",yearly,1,2,825 sqft,"Reef Residence, JVC District 13, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13724910.html,70000,70000,1.0,2.0,825.0,825.0,2.0,6.716594773520978,11.156264806643742,Reef Residence,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Luxury Duplex 1 Bedroom | Fully Furnished | Premium Design,"77,000",yearly,1,2,771 sqft,"Shamal Residences 2, Shamal Residences, JVC District 14, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13715442.html,77000,77000,1.0,2.0,771.0,771.0,2.0,6.648984550024776,11.251573687764477,"Shamal Residences 2, Shamal Residences",Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Chiller Free | Spacious | Vacant Unit,"70,000",yearly,1,2,921 sqft,"Pantheon Boulevard, JVC District 13, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13701793.html,70000,70000,1.0,2.0,921.0,921.0,2.0,6.826545223556594,11.156264806643742,Pantheon Boulevard,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
The ideal family retreat I With maids room I Prime location,"225,000",yearly,4,5,"2,704 sqft","Iris Park, JVC District 15, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13718400.html,225000,225000,4.0,5.0,2704.0,676.0,1.25,7.902857191280582,12.323860125621126,Iris Park,Jumeirah Village Circle (JVC),False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Ready To Move | Modern Finishing | Unfurnished,"92,000",yearly,1,2,996 sqft,"Serenity Lakes 5, JVC District 10, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13717257.html,92000,92000,1.0,2.0,996.0,996.0,2.0,6.904750769961838,11.429554725537322,Serenity Lakes 5,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Binghatti Phantom, Jumeirah Village Circle,Dubai","109,990",yearly,1,2,796 sqft,"Binghatti Phantom, JVC District 17, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13709818.html,109990,109990,1.0,2.0,796.0,796.0,2.0,6.680854678790215,11.608153823245445,Binghatti Phantom,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3 BHK + Maid Room | Fully Renovated | Vacant,"120,000",yearly,3,3,"1,277 sqft","Al Amir Residence, JVC District 11, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13706798.html,120000,120000,3.0,3.0,1277.0,425.6666666666667,1.0,7.15305163493748,11.695255355062795,Al Amir Residence,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Modern Living in JVC | 1BR | Belgravia Heights 1,"80,000",yearly,1,2,811 sqft,"Belgravia Heights 1, JVC District 12, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13720844.html,80000,80000,1.0,2.0,811.0,811.0,2.0,6.699500340161678,11.289794413577894,Belgravia Heights 1,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Elegant 1 BR | Fully Renovated | Prime Location,"75,000",yearly,1,2,588 sqft,"Al Amir Residence, JVC District 11, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13713988.html,75000,75000,1.0,2.0,588.0,588.0,2.0,6.3784261836515865,11.225256725762893,Al Amir Residence,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Apartment for Rent in Binghatti Phoenix – Brand new | Modern Design | Prime Location,"100,000",yearly,1,2,766 sqft,"Binghatti Phoenix, JVC District 13, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13700415.html,100000,100000,1.0,2.0,766.0,766.0,2.0,6.642486801367256,11.51293546492023,Binghatti Phoenix,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Live the High Life | Elegant 2BR |Luxury Amenities,"110,000",yearly,2,3,"1,329 sqft","Alpha Green Tower, JVC District 12, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13728450.html,110000,110000,2.0,3.0,1329.0,664.5,1.5,7.1929342212158,11.608244735642321,Alpha Green Tower,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Furnished | Well Maintained | Prime Location,"89,995",yearly,1,2,825 sqft,"Binghatti Crescent, JVC District 11, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13718343.html,89995,89995,1.0,2.0,825.0,825.0,2.0,6.716594773520978,11.407520503880274,Binghatti Crescent,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Furnished | Vacant | Spacious Layout,"74,999",yearly,1,2,"1,009 sqft","Magnolia 2, Emirates Gardens 2, JVC District 14, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13711351.html,74999,74999,1.0,2.0,1009.0,1009.0,2.0,6.917705609835305,11.225243392518447,"Magnolia 2, Emirates Gardens 2",Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2 bhk Apartment | with best ammenities | Road view,"92,000",yearly,2,3,"1,245 sqft","Continents Tower, JVC District 13, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13734446.html,92000,92000,2.0,3.0,1245.0,622.5,1.5,7.1276936993473985,11.429554725537322,Continents Tower,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Spacious unit with closed kitchen I Premium finishing I Best pick,"90,000",yearly,2,2,"1,019 sqft","Rose 10, JVC District 11, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13734350.html,90000,90000,2.0,2.0,1019.0,509.5,1.0,6.927557906278317,11.407576060361786,Rose 10,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
VACANT | Brand New | Maids Room,"200,000",yearly,2,2,"1,221 sqft","H Three By Aurora, JVC District 11, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13726159.html,200000,200000,2.0,2.0,1221.0,610.5,1.0,7.108244139731541,12.206077645517674,H Three By Aurora,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
BRAND NEW 3BHK | 3 PARKING | NEAR MALL,"205,000",yearly,3,3,"1,671 sqft","H Three By Aurora, JVC District 11, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13720125.html,205000,205000,3.0,3.0,1671.0,557.0,1.0,7.421775793644647,12.230770136157428,H Three By Aurora,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Vacant and Ready | Unique Layout | Chiller Free,"70,000",yearly,1,2,953 sqft,"Pantheon Boulevard, JVC District 13, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13712962.html,70000,70000,1.0,2.0,953.0,953.0,2.0,6.860663671448287,11.156264806643742,Pantheon Boulevard,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
